"year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode","percent_vote"
2020,"LOUISIANA","LA","CALCASIEU",22019,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",55066,82663,20210622,"TOTAL",66.6150514740573
2020,"LOUISIANA","LA","CAMERON",22023,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3671,4039,20210622,"TOTAL",90.8888338697697
2020,"LOUISIANA","LA","CATAHOULA",22025,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3541,4858,20210622,"TOTAL",72.8900782214903
2020,"LOUISIANA","LA","CONCORDIA",22029,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",5550,8828,20210622,"TOTAL",62.8681468056185
2020,"LOUISIANA","LA","DE SOTO",22031,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",9112,14736,20210622,"TOTAL",61.8349619978285
2020,"LOUISIANA","LA","EAST BATON ROUGE",22033,"PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",115577,208182,20210622,"TOTAL",55.5172877578273
2020,"LOUISIANA","LA","EAST FELICIANA",22037,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",6064,10509,20210622,"TOTAL",57.7029213055476
2020,"LOUISIANA","LA","EVANGELINE",22039,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",11053,15412,20210622,"TOTAL",71.7168440176486
2020,"LOUISIANA","LA","IBERIA",22045,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",21251,32713,20210622,"TOTAL",64.9619417357014
2020,"LOUISIANA","LA","JEFFERSON DAVIS",22053,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",11423,14841,20210622,"TOTAL",76.969206926757
2020,"LOUISIANA","LA","LAFOURCHE",22057,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",36024,45388,20210622,"TOTAL",79.3689962104521
2020,"LOUISIANA","LA","LA SALLE",22059,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",6378,7077,20210622,"TOTAL",90.1229334463756
2020,"LOUISIANA","LA","NATCHITOCHES",22069,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",9358,16554,20210622,"TOTAL",56.530143771898
2020,"LOUISIANA","LA","ORLEANS",22071,"PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",147854,177819,20210622,"TOTAL",83.148594919553
2020,"LOUISIANA","LA","PLAQUEMINES",22075,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",7412,11014,20210622,"TOTAL",67.2961685128019
2020,"LOUISIANA","LA","POINTE COUPEE",22077,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",7503,12371,20210622,"TOTAL",60.6499070406596
2020,"LOUISIANA","LA","RAPIDES",22079,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",38347,58865,20210622,"TOTAL",65.1439734986834
2020,"LOUISIANA","LA","ST. JOHN THE BAPTIST",22095,"PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",13582,21432,20210622,"TOTAL",63.3725270623367
2020,"LOUISIANA","LA","ST. LANDRY",22097,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",23171,41154,20210622,"TOTAL",56.3031540069009
2020,"LOUISIANA","LA","ST. MARTIN",22099,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",18203,27038,20210622,"TOTAL",67.3237665507804
2020,"LOUISIANA","LA","ST. MARY",22101,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",14811,23186,20210622,"TOTAL",63.8790649529889
2020,"LOUISIANA","LA","TANGIPAHOA",22105,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",37806,57661,20210622,"TOTAL",65.5659804720695
2020,"LOUISIANA","LA","TERREBONNE",22109,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",34339,46240,20210622,"TOTAL",74.2625432525952
2020,"LOUISIANA","LA","VERMILION",22113,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",21930,27324,20210622,"TOTAL",80.2591128678085
2020,"LOUISIANA","LA","VERNON",22115,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",14107,17268,20210622,"TOTAL",81.6944637479731
2020,"LOUISIANA","LA","WEST CARROLL",22123,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",4317,5052,20210622,"TOTAL",85.4513064133017
2020,"LOUISIANA","LA","WEST FELICIANA",22125,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3863,6268,20210622,"TOTAL",61.6305041480536
2020,"LOUISIANA","LA","WINN",22127,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",4619,6225,20210622,"TOTAL",74.2008032128514
2020,"MAINE","ME","AROOSTOOK",23003,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",21080,36210,20210622,"TOTAL",58.2159624413146
2020,"MAINE","ME","PENOBSCOT",23019,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",44825,86133,20210622,"TOTAL",52.0416100681504
2020,"MAINE","ME","PISCATAQUIS",23021,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",6143,9996,20210622,"TOTAL",61.4545818327331
2020,"MICHIGAN","MI","ALCONA",26001,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",4848,7064,20210622,"TOTAL",68.6296715741789
2020,"MICHIGAN","MI","ALGER",26003,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3014,5128,20210622,"TOTAL",58.7753510140406
2020,"MICHIGAN","MI","ALPENA",26007,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",10686,16969,20210622,"TOTAL",62.9736578466616
2020,"MICHIGAN","MI","ARENAC",26011,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",5928,8831,20210622,"TOTAL",67.1271656664024
2020,"MICHIGAN","MI","BARAGA",26013,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",2512,4038,20210622,"TOTAL",62.2090143635463
2020,"MICHIGAN","MI","BRANCH",26023,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",14064,20536,20210622,"TOTAL",68.4846123880016
2020,"MICHIGAN","MI","CHEBOYGAN",26031,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",10186,15868,20210622,"TOTAL",64.1920846987648
2020,"MICHIGAN","MI","CLARE",26035,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",10861,16281,20210622,"TOTAL",66.7096615686997
2020,"MICHIGAN","MI","GLADWIN",26051,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",9893,14603,20210622,"TOTAL",67.7463534890091
2020,"MICHIGAN","MI","GRATIOT",26057,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",12102,19127,20210622,"TOTAL",63.271814712187
2020,"MICHIGAN","MI","HILLSDALE",26059,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",17037,23302,20210622,"TOTAL",73.1138958029354
2020,"MICHIGAN","MI","HOUGHTON",26061,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",10378,18501,20210622,"TOTAL",56.0942651748554
2020,"MICHIGAN","MI","IONIA",26067,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",20657,32209,20210622,"TOTAL",64.1342481914993
2020,"MICHIGAN","MI","IOSCO",26069,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",9759,15363,20210622,"TOTAL",63.5227494629955
2020,"MICHIGAN","MI","KALKASKA",26079,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",7436,10631,20210622,"TOTAL",69.9463832188882
2020,"MICHIGAN","MI","LAPEER",26087,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",35482,52650,20210622,"TOTAL",67.3922127255461
2020,"MICHIGAN","MI","LENAWEE",26091,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",31541,53375,20210622,"TOTAL",59.0932084309134
2020,"MICHIGAN","MI","LUCE",26095,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",2109,3001,20210622,"TOTAL",70.276574475175
2020,"MICHIGAN","MI","MANISTEE",26101,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",8321,14655,20210622,"TOTAL",56.7792562265438
2020,"MICHIGAN","MI","MECOSTA",26107,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",13267,21049,20210622,"TOTAL",63.0291225236353
2020,"MICHIGAN","MI","MISSAUKEE",26113,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",6648,8755,20210622,"TOTAL",75.9337521416333
2020,"MICHIGAN","MI","MONTCALM",26117,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",21815,32100,20210622,"TOTAL",67.9595015576324
2020,"MICHIGAN","MI","MONTMORENCY",26119,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",4171,5859,20210622,"TOTAL",71.189622802526
2020,"MICHIGAN","MI","NEWAYGO",26123,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",18857,27161,20210622,"TOTAL",69.4267515923567
2020,"MICHIGAN","MI","OCEANA",26127,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",8892,14062,20210622,"TOTAL",63.2342483288295
2020,"MICHIGAN","MI","OGEMAW",26129,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",8253,11907,20210622,"TOTAL",69.3121693121693
2020,"MICHIGAN","MI","ONTONAGON",26131,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",2358,3804,20210622,"TOTAL",61.98738170347
2020,"MICHIGAN","MI","OSCODA",26135,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3466,4874,20210622,"TOTAL",71.1120229790726
2020,"MICHIGAN","MI","OTSEGO",26137,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",9779,14757,20210622,"TOTAL",66.2668564071288
2020,"MICHIGAN","MI","PRESQUE ISLE",26141,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",5342,8344,20210622,"TOTAL",64.0220517737296
2020,"MICHIGAN","MI","ROSCOMMON",26143,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",9670,15018,20210622,"TOTAL",64.3893993874018
2020,"MICHIGAN","MI","ST. JOSEPH",26149,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",18127,27936,20210622,"TOTAL",64.8876002290951
2020,"MICHIGAN","MI","SANILAC",26151,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",16194,22446,20210622,"TOTAL",72.1464848970863
2020,"MICHIGAN","MI","SCHOOLCRAFT",26153,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3090,4745,20210622,"TOTAL",65.1211801896733
2020,"MICHIGAN","MI","SHIAWASSEE",26155,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",23149,39224,20210622,"TOTAL",59.0174383030798
2020,"MICHIGAN","MI","TUSCOLA",26157,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",20297,29445,20210622,"TOTAL",68.931906945152
2020,"MICHIGAN","MI","WASHTENAW",26161,"PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",157136,216418,20210622,"TOTAL",72.607638920977
2020,"MICHIGAN","MI","WEXFORD",26165,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",12102,18265,20210622,"TOTAL",66.2578702436354
2020,"MINNESOTA","MN","AITKIN",27001,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",6258,10025,20210622,"TOTAL",62.4239401496259
2020,"MINNESOTA","MN","BECKER",27005,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",12438,19401,20210622,"TOTAL",64.1100974176589
2020,"MINNESOTA","MN","BIG STONE",27011,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",1863,2974,20210622,"TOTAL",62.6429051782112
2020,"MINNESOTA","MN","CHIPPEWA",27023,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",4250,6611,20210622,"TOTAL",64.286794736046
2020,"MINNESOTA","MN","CHISAGO",27025,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",21916,34570,20210622,"TOTAL",63.3960080995082
2020,"MINNESOTA","MN","COTTONWOOD",27033,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",4165,6107,20210622,"TOTAL",68.200425740953
2020,"MINNESOTA","MN","CROW WING",27035,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",25676,40173,20210622,"TOTAL",63.9135737933438
2020,"MINNESOTA","MN","FARIBAULT",27043,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",5191,7914,20210622,"TOTAL",65.5926206722264
2020,"MINNESOTA","MN","GOODHUE",27049,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",16052,28636,20210622,"TOTAL",56.0553149881268
2020,"MINNESOTA","MN","HENNEPIN",27053,"PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",532623,755969,20210622,"TOTAL",70.4556668328992
2020,"MINNESOTA","MN","HUBBARD",27057,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",8202,12965,20210622,"TOTAL",63.262630158118
2020,"MINNESOTA","MN","ISANTI",27059,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",16491,24235,20210622,"TOTAL",68.0462141530844
2020,"MINNESOTA","MN","ITASCA",27061,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",15239,26561,20210622,"TOTAL",57.3735928617145
2020,"MINNESOTA","MN","KANABEC",27065,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",6278,9242,20210622,"TOTAL",67.9290196927072
2020,"MINNESOTA","MN","KANDIYOHI",27067,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",14437,23367,20210622,"TOTAL",61.783712072581
2020,"MINNESOTA","MN","KITTSON",27069,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",1546,2639,20210622,"TOTAL",58.582796513831
2020,"MINNESOTA","MN","KOOCHICHING",27071,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",4131,6922,20210622,"TOTAL",59.6792834440913
2020,"MINNESOTA","MN","LAC QUI PARLE",27073,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",2528,4040,20210622,"TOTAL",62.5742574257426
2020,"MINNESOTA","MN","LAKE OF THE WOODS",27077,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",1704,2408,20210622,"TOTAL",70.7641196013289
2020,"MINNESOTA","MN","LE SUEUR",27079,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",10775,16818,20210622,"TOTAL",64.0682601974075
2020,"MINNESOTA","MN","MCLEOD",27085,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",13986,20933,20210622,"TOTAL",66.8131658147423
2020,"MINNESOTA","MN","MEEKER",27093,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",9359,13529,20210622,"TOTAL",69.1773227880849
2020,"MINNESOTA","MN","MILLE LACS",27095,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",9952,14689,20210622,"TOTAL",67.7513785826128
2020,"MINNESOTA","MN","MORRISON",27097,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",14821,19558,20210622,"TOTAL",75.7797320789447
2020,"MINNESOTA","MN","NOBLES",27105,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",5600,8715,20210622,"TOTAL",64.2570281124498
2020,"MINNESOTA","MN","OLMSTED",27109,"PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",49491,91385,20210622,"TOTAL",54.156590250041
2020,"MINNESOTA","MN","OTTER TAIL",27111,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",23800,36399,20210622,"TOTAL",65.3864117146075
2020,"MINNESOTA","MN","PINE",27115,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",10256,16001,20210622,"TOTAL",64.095994000375
2020,"MINNESOTA","MN","PIPESTONE",27117,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3553,4940,20210622,"TOTAL",71.9230769230769
2020,"MINNESOTA","MN","RAMSEY",27123,"PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",211620,295977,20210622,"TOTAL",71.4987988931572
2020,"MINNESOTA","MN","RED LAKE",27125,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",1454,2196,20210622,"TOTAL",66.2112932604736
2020,"MINNESOTA","MN","REDWOOD",27127,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",5771,8284,20210622,"TOTAL",69.6644133268952
2020,"MINNESOTA","MN","ROSEAU",27135,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",6065,8421,20210622,"TOTAL",72.0223251395321
2020,"MINNESOTA","MN","SHERBURNE",27141,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",36222,55612,20210622,"TOTAL",65.1334244407682
2020,"MINNESOTA","MN","SIBLEY",27143,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",5864,8452,20210622,"TOTAL",69.380028395646
2020,"MINNESOTA","MN","STEARNS",27145,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",50959,84835,20210622,"TOTAL",60.0683680084871
2020,"MINNESOTA","MN","SWIFT",27151,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3316,5193,20210622,"TOTAL",63.8551896784132
2020,"MINNESOTA","MN","TRAVERSE",27155,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",1172,1864,20210622,"TOTAL",62.8755364806867
2020,"MINNESOTA","MN","WABASHA",27157,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",8153,13123,20210622,"TOTAL",62.1275622952069
2020,"MINNESOTA","MN","WADENA",27159,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",5520,7677,20210622,"TOTAL",71.9030871434154
2020,"MINNESOTA","MN","WASECA",27161,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",6624,10389,20210622,"TOTAL",63.7597458850707
2020,"MINNESOTA","MN","WATONWAN",27165,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3103,5201,20210622,"TOTAL",59.6616035377812
2020,"MINNESOTA","MN","WILKIN",27167,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",2328,3430,20210622,"TOTAL",67.8717201166181
2020,"MINNESOTA","MN","YELLOW MEDICINE",27173,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3734,5528,20210622,"TOTAL",67.5470332850941
2020,"MISSISSIPPI","MS","ALCORN",28003,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",12818,15793,20210622,"TOTAL",81.1625403659849
2020,"MISSISSIPPI","MS","AMITE",28005,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",4503,7196,20210622,"TOTAL",62.5764313507504
2020,"MISSISSIPPI","MS","HINDS",28049,"PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",73550,99995,20210622,"TOTAL",73.5536776838842
2020,"MISSISSIPPI","MS","ITAWAMBA",28057,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",9438,10819,20210622,"TOTAL",87.2354191699787
2020,"MISSISSIPPI","MS","PEARL RIVER",28109,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",19595,24033,20210622,"TOTAL",81.5337244621978
2020,"MISSISSIPPI","MS","PRENTISS",28117,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",8370,10644,20210622,"TOTAL",78.6358511837655
2020,"MISSISSIPPI","MS","TATE",28137,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",8707,13093,20210622,"TOTAL",66.5011838386924
2020,"MISSISSIPPI","MS","TIPPAH",28139,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",8054,10102,20210622,"TOTAL",79.7267867748961
2020,"MISSISSIPPI","MS","TISHOMINGO",28141,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",7933,9138,20210622,"TOTAL",86.8133070693806
2020,"MISSISSIPPI","MS","YALOBUSHA",28161,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3671,6535,20210622,"TOTAL",56.1744452945677
2020,"MISSOURI","MO","ANDREW",29003,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",7255,9752,20210622,"TOTAL",74.3949958982773
2020,"MISSOURI","MO","ATCHISON",29005,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",2199,2814,20210622,"TOTAL",78.1449893390192
2020,"MISSOURI","MO","AUDRAIN",29007,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",7732,10656,20210622,"TOTAL",72.5600600600601
2020,"MISSOURI","MO","BARRY",29009,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",12425,15598,20210622,"TOTAL",79.6576484164636
2020,"MISSOURI","MO","BARTON",29011,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",5168,6077,20210622,"TOTAL",85.0419614941583
2020,"MISSOURI","MO","BATES",29013,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",6597,8416,20210622,"TOTAL",78.3864068441065
2020,"MISSOURI","MO","BOLLINGER",29017,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",5167,5983,20210622,"TOTAL",86.3613571786729
2020,"MISSOURI","MO","CALLAWAY",29027,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",14815,21144,20210622,"TOTAL",70.0671585319712
2020,"MISSOURI","MO","CARROLL",29033,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3706,4532,20210622,"TOTAL",81.7740511915269
2020,"MISSOURI","MO","CHARITON",29041,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3111,4077,20210622,"TOTAL",76.3061074319352
2020,"MISSOURI","MO","CHRISTIAN",29043,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",34920,46839,20210622,"TOTAL",74.5532569013002
2020,"MISSOURI","MO","COOPER",29053,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",6272,8693,20210622,"TOTAL",72.1500057517543
2020,"MISSOURI","MO","DADE",29057,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3414,4119,20210622,"TOTAL",82.884195193008
2020,"MISSOURI","MO","DALLAS",29059,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",6619,8104,20210622,"TOTAL",81.6757156959526
2020,"MISSOURI","MO","DENT",29065,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",5987,7142,20210622,"TOTAL",83.8280593671241
2020,"MISSOURI","MO","DUNKLIN",29069,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",8135,10419,20210622,"TOTAL",78.0785104136673
2020,"MISSOURI","MO","GASCONADE",29073,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",6222,7923,20210622,"TOTAL",78.530859522908
2020,"MISSOURI","MO","GENTRY",29075,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",2581,3237,20210622,"TOTAL",79.7343219029966
2020,"MISSOURI","MO","HARRISON",29081,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3198,3826,20210622,"TOTAL",83.5859905906952
2020,"MISSOURI","MO","HICKORY",29085,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3966,5080,20210622,"TOTAL",78.0708661417323
2020,"MISSOURI","MO","HOWELL",29091,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",15181,18650,20210622,"TOTAL",81.3994638069705
2020,"MISSOURI","MO","LACLEDE",29105,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",13762,16793,20210622,"TOTAL",81.9508128386828
2020,"MISSOURI","MO","MCDONALD",29119,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",7465,9053,20210622,"TOTAL",82.4588534187562
2020,"MISSOURI","MO","MARIES",29125,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3892,4771,20210622,"TOTAL",81.5761894780968
2020,"MISSOURI","MO","MERCER",29129,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",1541,1779,20210622,"TOTAL",86.6216975829118
2020,"MISSOURI","MO","MISSISSIPPI",29133,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3537,4756,20210622,"TOTAL",74.3692178301093
2020,"MISSOURI","MO","MONITEAU",29135,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",5744,7157,20210622,"TOTAL",80.2570909598994
2020,"MISSOURI","MO","NEW MADRID",29143,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",5447,7250,20210622,"TOTAL",75.1310344827586
2020,"MISSOURI","MO","NODAWAY",29147,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",6865,9893,20210622,"TOTAL",69.3924997472961
2020,"MISSOURI","MO","OREGON",29149,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3847,4739,20210622,"TOTAL",81.1774635999156
2020,"MISSOURI","MO","OZARK",29153,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",4064,4864,20210622,"TOTAL",83.5526315789474
2020,"MISSOURI","MO","PEMISCOT",29155,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",4120,5735,20210622,"TOTAL",71.8395815170009
2020,"MISSOURI","MO","PERRY",29157,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",7657,9447,20210622,"TOTAL",81.0521858791151
2020,"MISSOURI","MO","PETTIS",29159,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",13854,19097,20210622,"TOTAL",72.5454259831387
2020,"MISSOURI","MO","PUTNAM",29171,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",1984,2361,20210622,"TOTAL",84.0321897501059
2020,"MISSOURI","MO","RALLS",29173,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",4396,5662,20210622,"TOTAL",77.6404097492052
2020,"MISSOURI","MO","RAY",29177,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",8345,11649,20210622,"TOTAL",71.6370503905915
2020,"MISSOURI","MO","REYNOLDS",29179,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",2733,3298,20210622,"TOTAL",82.8684050939964
2020,"MISSOURI","MO","RIPLEY",29181,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",4839,5717,20210622,"TOTAL",84.6422949099178
2020,"MISSOURI","MO","STE. GENEVIEVE",29186,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",6630,9484,20210622,"TOTAL",69.9072121467735
2020,"MISSOURI","MO","ST. FRANCOIS",29187,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",20511,28001,20210622,"TOTAL",73.2509553230242
2020,"MISSOURI","MO","ST. LOUIS COUNTY",29189,"PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",328151,536446,20210622,"TOTAL",61.1713014916692
2020,"MISSOURI","MO","SCHUYLER",29197,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",1606,2003,20210622,"TOTAL",80.1797304043934
2020,"MISSOURI","MO","SHANNON",29203,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",3165,3906,20210622,"TOTAL",81.0291858678955
2020,"MISSOURI","MO","STODDARD",29207,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",11484,13426,20210622,"TOTAL",85.5355280798451
2020,"MISSOURI","MO","STONE",29209,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",14800,18483,20210622,"TOTAL",80.0735811286047
2020,"MISSOURI","MO","SULLIVAN",29211,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",1974,2471,20210622,"TOTAL",79.8866855524079
2020,"MISSOURI","MO","TANEY",29213,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",20508,26288,20210622,"TOTAL",78.0127814972611
2020,"MISSOURI","MO","WORTH",29227,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",877,1107,20210622,"TOTAL",79.223125564589
2020,"MISSOURI","MO","WRIGHT",29229,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",7453,8739,20210622,"TOTAL",85.2843574779723
2020,"NEVADA","NV","CHURCHILL",32001,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",9367,12881,20210622,"TOTAL",72.7195093548638
2020,"NEVADA","NV","ESMERALDA",32009,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",395,480,20210622,"TOTAL",82.2916666666667
2020,"NEVADA","NV","EUREKA",32011,"PRESIDENT","DONALD J TRUMP","REPUBLICAN",887,1008,20210622,"TOTAL",87.9960317460317
